id,oai_identifier,oai_datestamp,auth_name,auth_date,auth_activity,auth_occupation,auth_biography,auth_datestamp,nkp_aut_url,cover,ts,harvest_max_eshop,harvest_last_time,viafID
xx0096500,oai:aleph-nkp.cz:AUT10-000518148,2014-02-15T01:01:57Z,"Erbanová, Rozita,",1989-,NULL,NULL,"Narozena 24. 8. 1989 v Praze. Herečka a dabérka.",20140214093137.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000518148&local_base=AUT,1387079,"2016-03-06 10:22:39",7040,"2016-08-24 20:40:33",88584282
xx0101859,oai:aleph-nkp.cz:AUT10-000534734,2012-07-20T20:10:26Z,"Rögnerová, Helena,",1955-,NULL,NULL,"Narozena 13.1.1955 v Hořicích v Podkrkonoší. Je absolventkou VŠE v Praze (1978). V letech 1996-1999 ředitelka Fakultní nemocnice v Praze-Motole, oceněná titulem Manažer roku 1999. Senátorka v letech 2000-2005.",20120719133632.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000534734&local_base=AUT,1387079,"2016-03-06 00:01:46",7040,"2016-08-24 15:28:32",96951209
xx0103662,oai:aleph-nkp.cz:AUT10-000539089,2012-06-30T22:35:49Z,"Mertinová, Marcela,",1961-,NULL,NULL,"Narozena 20. 5. 1961 v Ústí nad Labem. Učitelka, speciální pedagožka, poslankyně.",20100820125258.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000539089&local_base=AUT,1387079,"2016-03-05 23:37:03",7040,"2016-08-24 16:22:01",100873847
xx0105052,oai:aleph-nkp.cz:AUT10-000544920,2012-06-30T22:36:09Z,"Kreuzmannová, Alena,",1929-1993,NULL,NULL,"Narozena 15.10.1929 v Praze, zemřela 12.4.1993 v Praze. Herečka.",20100621115049.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000544920&local_base=AUT,1387079,"2016-03-05 23:41:39",7040,"2016-08-24 16:59:16",101605192
xx0107099,oai:aleph-nkp.cz:AUT10-000548764,2012-10-09T00:01:05Z,"Venhodová, Alena,",1953-,NULL,NULL,"Narozena 28.12.1953 v Hodoníně. MUDr., stomatoložka, od r. 2004 senátorka za ODS.",20121008084459.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000548764&local_base=AUT,1387079,"2016-03-06 00:07:26",7040,"2016-08-24 17:59:13",103130011
xx0119794,oai:aleph-nkp.cz:AUT10-000583658,2013-09-16T08:50:44Z,"Stryková, Jana,",1979-,NULL,NULL,"Narozena 22. 4. 1979 v Brně. Herečka.",20130916104944.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000583658&local_base=AUT,1387079,"2016-03-06 10:13:05",7040,"2016-08-24 20:08:43",122342325
xx0123758,oai:aleph-nkp.cz:AUT10-000595960,2012-06-30T22:36:25Z,"Volemanová, Šárka,",1974-,NULL,NULL,"Narozena 1974. Moderátorka, scénáristka, studentka oboru sociální a masová komunikace na Univerzitě J.A. Komenského.",20100907122614.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000595960&local_base=AUT,1387079,"2016-03-05 23:44:49",7040,"2016-08-24 21:59:57",123666617
xx0130780,oai:aleph-nkp.cz:AUT10-000618271,2012-06-30T22:36:35Z,"Rippelová, Jiřina,",1958-,NULL,NULL,"Narozena 4. 12. 1958 v Sušici. JUDr., právnička, politička, senátorka Parlamentu České republiky.",20110530100622.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000618271&local_base=AUT,1387079,"2016-03-05 23:46:42",7040,"2016-08-24 19:50:13",162395567
xx0134339,oai:aleph-nkp.cz:AUT10-000631851,2012-06-30T22:37:21Z,"Domanská, Denisa,",1992-,NULL,NULL,"Narozena 24. 3. 1992 v Kyjově. Česká Miss World, studentka a modelka.",20110602144238.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000631851&local_base=AUT,1387079,"2016-03-05 23:52:43",7040,"2016-08-25 05:46:52",169219207
xx0140298,oai:aleph-nkp.cz:AUT10-000655927,2014-04-29T07:23:33Z,"Ondrová, Irena,",1949-,NULL,NULL,"Narozena 19. 6. 1949 v Ervjenicích. PhDr., politička a učitelka. Vystudovala kulturologii.",20140429092323.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000655927&local_base=AUT,1387079,"2016-03-06 10:27:07",7040,"2016-08-25 05:50:25",183420993
xx0141492,oai:aleph-nkp.cz:AUT10-000660524,2012-06-30T22:36:11Z,"Rosenbergová, Martina,",1966-,NULL,NULL,"Narozena 25. 7. 1966 v Liberci. Komunální politička, primátorka města Liberce.",20120424115004.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000660524&local_base=AUT,1387079,"2016-03-05 23:42:08",7040,"2016-08-25 04:54:24",180987585
xx0143000,oai:aleph-nkp.cz:AUT10-000667764,2013-07-08T06:48:31Z,"Machaidze, Nino,",1983-,NULL,NULL,"Gruzínská sopranistka.",20130708084749.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000667764&local_base=AUT,1387079,"2016-03-06 10:06:52",7040,"2016-08-24 20:00:40",83621912
xx0146186,oai:aleph-nkp.cz:AUT10-000681872,2012-06-30T22:37:29Z,"Frösslová, Markéta,",1987-,NULL,NULL,"Narozena 2. 7. 1987 v Praze. Herečka.",20120220160012.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000681872&local_base=AUT,1387079,"2016-03-05 23:53:33",7040,"2016-08-24 21:40:51",223807047
xx0150017,oai:aleph-nkp.cz:AUT10-000698987,2013-08-14T00:01:32Z,"Podzámska, Elena,",1972-,NULL,NULL,"Slovenská herečka.",20130813090812.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000698987&local_base=AUT,1387079,"2016-03-06 10:09:21",7040,"2016-08-24 23:32:27",249752515
xx0151863,oai:aleph-nkp.cz:AUT10-000704031,2014-12-01T14:12:44Z,"Hašková, Monika,",1968-,NULL,NULL,"Narozena 15. 11. 1968 v Benešově. Tlumočnice, moderátorka, scenáristka, režisérka a politička.",20141201151145.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000704031&local_base=AUT,1387079,"2016-03-06 10:47:25",7040,"2016-08-25 06:21:35",250967800
xx0157841,oai:aleph-nkp.cz:AUT10-000722207,2012-09-24T09:02:33Z,"Čapková, Zuzana,",1975-,NULL,NULL,"Slovenská herečka.",20120924104638.3,http://aleph.nkp.cz/F/?func=direct&doc_number=000722207&local_base=AUT,1387079,"2016-03-06 00:06:08",7040,"2016-08-24 22:10:47",265841136
xx0160798,oai:aleph-nkp.cz:AUT10-000731428,2012-11-08T14:16:57Z,"Livorová, Zlatica,",1940-,NULL,NULL,"Slovenská pěvkyně a vokální pedagožka.",20121108151428.3,http://aleph.nkp.cz/F/?func=direct&doc_number=000731428&local_base=AUT,1387079,"2016-03-06 00:09:30",7040,"2016-08-24 23:52:03",281363001
xx0160815,oai:aleph-nkp.cz:AUT10-000731450,2012-11-08T15:17:00Z,"Onufráková, Zuzana,",1981-,NULL,NULL,"Slovenská herečka.",20121108161429.7,http://aleph.nkp.cz/F/?func=direct&doc_number=000731450&local_base=AUT,1387079,"2016-03-06 00:09:30",7040,"2016-08-24 23:53:13",287759672
xx0162546,oai:aleph-nkp.cz:AUT10-000736182,2012-12-06T12:03:50Z,"Marková, Soňa,",1963-,NULL,NULL,"Narozena 25. 2. 1963 v Hradci Králové. Mgr., poslankyně Poslanecké sněmovny parlamentu České republiky, pedagožka, trenérka a cvičitelka plavání.",20121206130311.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000736182&local_base=AUT,1387079,"2016-03-06 00:11:28",7040,"2016-08-25 04:49:46",293464350
xx0165660,oai:aleph-nkp.cz:AUT10-000746271,2014-02-04T13:28:57Z,"Sereny, Gitta,",1921-2012,NULL,NULL,"Britská novinářka, spisovatelka, autorka biografií.",20140204142812.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000746271&local_base=AUT,1387079,"2016-03-06 10:22:06",7040,"2016-08-24 20:17:54",61552226
xx0166552,oai:aleph-nkp.cz:AUT10-000750318,2013-04-16T05:34:55Z,"Brzobohatá, Zuzana,",1962-,NULL,NULL,"Narozena 11. 7. 1962 v Brně. Ing. Bc., elektroinženýrka, politička a europoslankyně.",20130416073413.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000750318&local_base=AUT,1387079,"2016-03-06 10:02:29",7040,"2016-08-24 20:47:56",297744236
xx0168096,oai:aleph-nkp.cz:AUT10-000754367,2013-04-05T13:17:22Z,"Míčová, Gabriela,",1975-,NULL,NULL,"Narozena 25. 2. 1975 v Prostějově. Herečka.",20130405150822.2,http://aleph.nkp.cz/F/?func=direct&doc_number=000754367&local_base=AUT,1387079,"2016-03-06 10:01:57",7040,"2016-08-24 21:40:09",299546142
xx0168344,oai:aleph-nkp.cz:AUT10-000755059,2013-04-22T12:10:56Z,"Pecková, Gabriela,",1957-,NULL,NULL,"Narozena 19. 1. 1957. MUDr. Působila ve Výzkumném ústavu chorob revmatických a Fakultní nemocnici Královské Vinohrady. Od roku 1994 má soukromou lékařskou praxi. V roce 2010 byla za TOP 09 zvolena poslankyní Parlamentu ČR.",20130422140942.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000755059&local_base=AUT,1387079,"2016-03-06 10:02:50",7040,"2016-08-24 21:46:51",299620956
xx0168865,oai:aleph-nkp.cz:AUT10-000757088,2013-04-22T10:17:16Z,"Gáborová, Adela,",1940-2007,NULL,NULL,"Slovenská herečka.",20130422120209.5,http://aleph.nkp.cz/F/?func=direct&doc_number=000757088&local_base=AUT,1387079,"2016-03-06 10:02:49",7040,"2016-08-24 22:04:22",299829051
xx0172177,oai:aleph-nkp.cz:AUT10-000768372,2013-06-27T05:02:23Z,"Martvoňová, Anna,",1922-1990,NULL,NULL,"Slovenská operní pěvkyně (soprán).",20130626194210.5,http://aleph.nkp.cz/F/?func=direct&doc_number=000768372&local_base=AUT,1387079,"2016-03-06 10:06:18",7040,"2016-08-24 23:55:37",304160744
xx0174544,oai:aleph-nkp.cz:AUT10-000777456,2013-09-04T00:01:00Z,"Lukešová, Jela,",1930-2012,NULL,NULL,"Slovenská herečka.",20130903075728.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000777456&local_base=AUT,1387079,"2016-03-06 10:11:21",7040,"2016-08-25 05:44:09",305219599
xx0175228,oai:aleph-nkp.cz:AUT10-000779492,2013-09-04T07:32:02Z,"Griffiths, Rachel,",1968-,NULL,NULL,"Australská filmová a televizní herečka.",20130904092641.2,http://aleph.nkp.cz/F/?func=direct&doc_number=000779492&local_base=AUT,1387079,"2016-03-06 10:11:22",7040,"2016-08-25 06:13:17",2670368
xx0178295,oai:aleph-nkp.cz:AUT10-000788733,2013-12-04T11:15:48Z,"Jourová, Věra,",1964-,NULL,NULL,"Narozena 18. 8. 1964 v Třebíči. Mgr. et Mgr., politička, podnikatelka, právnička.",20131204121508.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000788733&local_base=AUT,1387079,"2016-03-06 10:19:17",7040,"2016-08-24 21:27:49",305386756
xx0178734,oai:aleph-nkp.cz:AUT10-000790466,2013-10-25T09:02:07Z,"Velická, Helena,",1979-,NULL,NULL,"Narozena 4.4.1979 v Praze. Hudebnice, violoncellistka a sbormistryně.",20131025104818.8,http://aleph.nkp.cz/F/?func=direct&doc_number=000790466&local_base=AUT,1387079,"2016-03-06 10:16:28",7040,"2016-08-24 21:40:34",305386980
xx0179028,oai:aleph-nkp.cz:AUT10-000791298,2013-10-30T16:32:33Z,"Sedgwick, Edie,",1943-1971,NULL,NULL,"Americká herečka a modelka.",20131030172215.5,http://aleph.nkp.cz/F/?func=direct&doc_number=000791298&local_base=AUT,1387079,"2016-03-06 10:16:45",7040,"2016-08-24 21:49:50",72565776
xx0180715,oai:aleph-nkp.cz:AUT10-000796621,2013-11-26T11:02:19Z,"Boková, Jenovéfa,",1992-,NULL,NULL,"Narozena 1992. Herečka a houslistka.",20131126115226.3,http://aleph.nkp.cz/F/?func=direct&doc_number=000796621&local_base=AUT,1387079,"2016-03-06 10:18:42",7040,"2016-08-24 22:48:13",305465650
xx0189065,oai:aleph-nkp.cz:AUT10-000839147,2015-08-06T08:58:39Z,"Minichová, Milena,",1982-,"herectví, zpěv","divadelní herečky, filmové herečky, zpěvačky","Slovenská divadelní a filmová herečka, též zpěvačka.",20150806105739.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000839147&local_base=AUT,1387079,"2016-03-06 11:18:18",7040,"2016-08-24 21:09:26",310735551
xx0190598,oai:aleph-nkp.cz:AUT10-000846559,2014-11-11T12:54:12Z,"Zemanová, Ivana,",1965-,NULL,NULL,"Narozena 29. 4. 1965 v Novém Městě na Moravě. Manželka prezidenta Miloše Zemana.",20141111135322.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000846559&local_base=AUT,1387079,"2016-03-06 10:45:33",7040,"2016-08-24 21:58:45",311792965
xx0192418,oai:aleph-nkp.cz:AUT10-000856961,2015-02-25T08:43:36Z,"Kašáková, Veronika,",1989-,NULL,NULL,"Narozena 6. 11. 1989 v Praze. Modelka, autorka autobiografie.",20150225094236.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000856961&local_base=AUT,1387079,"2016-03-06 10:54:36",7040,"2016-08-24 22:56:27",313512894
xx0194385,oai:aleph-nkp.cz:AUT10-000871042,2015-05-30T00:01:47Z,"Lysenková, Růžena,",1918-2013,NULL,herečky,"Narozena 26. 12. 1918 v Diosgyör (Maďarsko), zemřela 6. 9. 2013 v Praze. Herečka.",20150529155832.0,http://aleph.nkp.cz/F/?func=direct&doc_number=000871042&local_base=AUT,1387079,"2016-03-06 11:13:37",7040,"2016-08-24 23:54:02",316391454
